2024-11-16 21:20:30,834 INFO    StreamThr :79697 [internal.py:wandb_internal():86] W&B internal server running at pid: 79697, started at: 2024-11-16 21:20:30.834276
2024-11-16 21:20:30,835 DEBUG   HandlerThread:79697 [handler.py:handle_request():144] handle_request: status
2024-11-16 21:20:30,836 INFO    WriterThread:79697 [datastore.py:open_for_write():85] open: /Users/aklywtx/Desktop/VLM_Bias_research/NN_pretrain/wandb/run-20241116_212030-tosqyjau/run-tosqyjau.wandb
2024-11-16 21:20:30,837 DEBUG   SenderThread:79697 [sender.py:send():375] send: header
2024-11-16 21:20:30,863 DEBUG   SenderThread:79697 [sender.py:send():375] send: run
2024-11-16 21:20:31,239 INFO    SenderThread:79697 [dir_watcher.py:__init__():219] watching files in: /Users/aklywtx/Desktop/VLM_Bias_research/NN_pretrain/wandb/run-20241116_212030-tosqyjau/files
2024-11-16 21:20:31,240 INFO    SenderThread:79697 [sender.py:_start_run_threads():1124] run started: tosqyjau with start time 1731788430.8331
2024-11-16 21:20:31,240 DEBUG   SenderThread:79697 [sender.py:send_request():402] send_request: summary_record
2024-11-16 21:20:31,240 INFO    SenderThread:79697 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-11-16 21:20:31,241 DEBUG   HandlerThread:79697 [handler.py:handle_request():144] handle_request: check_version
2024-11-16 21:20:31,241 DEBUG   SenderThread:79697 [sender.py:send_request():402] send_request: check_version
2024-11-16 21:20:31,415 DEBUG   HandlerThread:79697 [handler.py:handle_request():144] handle_request: run_start
2024-11-16 21:20:31,425 DEBUG   HandlerThread:79697 [system_info.py:__init__():31] System info init
2024-11-16 21:20:31,425 DEBUG   HandlerThread:79697 [system_info.py:__init__():46] System info init done
2024-11-16 21:20:31,425 INFO    HandlerThread:79697 [system_monitor.py:start():181] Starting system monitor
2024-11-16 21:20:31,425 INFO    SystemMonitor:79697 [system_monitor.py:_start():145] Starting system asset monitoring threads
2024-11-16 21:20:31,426 INFO    HandlerThread:79697 [system_monitor.py:probe():201] Collecting system info
2024-11-16 21:20:31,426 DEBUG   HandlerThread:79697 [system_info.py:probe():195] Probing system
2024-11-16 21:20:31,426 INFO    SystemMonitor:79697 [interfaces.py:start():190] Started cpu monitoring
2024-11-16 21:20:31,426 INFO    SystemMonitor:79697 [interfaces.py:start():190] Started disk monitoring
2024-11-16 21:20:31,426 INFO    SystemMonitor:79697 [interfaces.py:start():190] Started memory monitoring
2024-11-16 21:20:31,426 INFO    SystemMonitor:79697 [interfaces.py:start():190] Started network monitoring
2024-11-16 21:20:31,429 DEBUG   HandlerThread:79697 [system_info.py:_probe_git():180] Probing git
2024-11-16 21:20:31,454 DEBUG   HandlerThread:79697 [system_info.py:_probe_git():188] Probing git done
2024-11-16 21:20:31,455 DEBUG   HandlerThread:79697 [system_info.py:probe():240] Probing system done
