2024-11-17 23:09:57,947 INFO    StreamThr :66078 [internal.py:wandb_internal():86] W&B internal server running at pid: 66078, started at: 2024-11-17 23:09:57.946850
2024-11-17 23:09:57,948 DEBUG   HandlerThread:66078 [handler.py:handle_request():144] handle_request: status
2024-11-17 23:09:57,949 INFO    WriterThread:66078 [datastore.py:open_for_write():85] open: /Users/aklywtx/Desktop/VLM_Bias_research/NN_pretrain/wandb/run-20241117_230957-cy3lfl0c/run-cy3lfl0c.wandb
2024-11-17 23:09:57,949 DEBUG   SenderThread:66078 [sender.py:send():375] send: header
2024-11-17 23:09:57,987 DEBUG   SenderThread:66078 [sender.py:send():375] send: run
2024-11-17 23:09:58,372 INFO    SenderThread:66078 [dir_watcher.py:__init__():219] watching files in: /Users/aklywtx/Desktop/VLM_Bias_research/NN_pretrain/wandb/run-20241117_230957-cy3lfl0c/files
2024-11-17 23:09:58,372 INFO    SenderThread:66078 [sender.py:_start_run_threads():1124] run started: cy3lfl0c with start time 1731881397.945848
2024-11-17 23:09:58,372 DEBUG   SenderThread:66078 [sender.py:send_request():402] send_request: summary_record
2024-11-17 23:09:58,372 INFO    SenderThread:66078 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-11-17 23:09:58,374 DEBUG   HandlerThread:66078 [handler.py:handle_request():144] handle_request: check_version
2024-11-17 23:09:58,374 DEBUG   SenderThread:66078 [sender.py:send_request():402] send_request: check_version
2024-11-17 23:09:58,610 DEBUG   HandlerThread:66078 [handler.py:handle_request():144] handle_request: run_start
2024-11-17 23:09:58,615 DEBUG   HandlerThread:66078 [system_info.py:__init__():31] System info init
2024-11-17 23:09:58,615 DEBUG   HandlerThread:66078 [system_info.py:__init__():46] System info init done
2024-11-17 23:09:58,615 INFO    HandlerThread:66078 [system_monitor.py:start():181] Starting system monitor
2024-11-17 23:09:58,615 INFO    SystemMonitor:66078 [system_monitor.py:_start():145] Starting system asset monitoring threads
2024-11-17 23:09:58,615 INFO    HandlerThread:66078 [system_monitor.py:probe():201] Collecting system info
2024-11-17 23:09:58,616 INFO    SystemMonitor:66078 [interfaces.py:start():190] Started cpu monitoring
2024-11-17 23:09:58,616 DEBUG   HandlerThread:66078 [system_info.py:probe():195] Probing system
2024-11-17 23:09:58,616 INFO    SystemMonitor:66078 [interfaces.py:start():190] Started disk monitoring
2024-11-17 23:09:58,616 INFO    SystemMonitor:66078 [interfaces.py:start():190] Started gpuapple monitoring
2024-11-17 23:09:58,618 INFO    SystemMonitor:66078 [interfaces.py:start():190] Started memory monitoring
2024-11-17 23:09:58,620 INFO    SystemMonitor:66078 [interfaces.py:start():190] Started network monitoring
2024-11-17 23:09:58,623 DEBUG   HandlerThread:66078 [system_info.py:_probe_git():180] Probing git
2024-11-17 23:09:58,648 DEBUG   HandlerThread:66078 [system_info.py:_probe_git():188] Probing git done
2024-11-17 23:09:58,649 DEBUG   HandlerThread:66078 [system_info.py:probe():240] Probing system done
2024-11-17 23:09:58,649 DEBUG   HandlerThread:66078 [system_monitor.py:probe():210] {'os': 'macOS-14.5-arm64-arm-64bit', 'python': '3.9.13', 'heartbeatAt': '2024-11-17T22:09:58.616478', 'startedAt': '2024-11-17T22:09:57.934889', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/aklywtx/Desktop/VLM_Bias_research/NN_pretrain/models/vit_train.py', 'codePath': 'models/vit_train.py', 'git': {'remote': 'git@github.com:aklywtx/NN_pretrain.git', 'commit': '79fb9213d8f97bc1c37c0dd0a2a01a0ea0927308'}, 'email': 'aklywtx233@163.com', 'root': '/Users/aklywtx/Desktop/VLM_Bias_research/NN_pretrain', 'host': 'MACBOOK-PRO-341.local', 'username': 'aklywtx', 'executable': '/Users/aklywtx/opt/anaconda3/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'disk': {'total': 926.3517189025879, 'used': 833.1273307800293}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 32.0}}
2024-11-17 23:09:58,649 INFO    HandlerThread:66078 [system_monitor.py:probe():211] Finished collecting system info
2024-11-17 23:09:58,649 INFO    HandlerThread:66078 [system_monitor.py:probe():214] Publishing system info
2024-11-17 23:09:58,649 DEBUG   HandlerThread:66078 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2024-11-17 23:09:58,650 DEBUG   HandlerThread:66078 [system_info.py:_save_pip():67] Saving pip packages done
2024-11-17 23:09:58,650 DEBUG   HandlerThread:66078 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
