2024-11-16 01:38:55,671 INFO    StreamThr :64183 [internal.py:wandb_internal():86] W&B internal server running at pid: 64183, started at: 2024-11-16 01:38:55.670749
2024-11-16 01:38:55,671 DEBUG   HandlerThread:64183 [handler.py:handle_request():144] handle_request: status
2024-11-16 01:38:55,672 INFO    WriterThread:64183 [datastore.py:open_for_write():85] open: /Users/aklywtx/Desktop/VLM_Bias_research/NN_pretrain/wandb/run-20241116_013855-j5tfh823/run-j5tfh823.wandb
2024-11-16 01:38:55,674 DEBUG   SenderThread:64183 [sender.py:send():375] send: header
2024-11-16 01:38:55,699 DEBUG   SenderThread:64183 [sender.py:send():375] send: run
2024-11-16 01:38:56,837 INFO    SenderThread:64183 [dir_watcher.py:__init__():219] watching files in: /Users/aklywtx/Desktop/VLM_Bias_research/NN_pretrain/wandb/run-20241116_013855-j5tfh823/files
2024-11-16 01:38:56,837 INFO    SenderThread:64183 [sender.py:_start_run_threads():1124] run started: j5tfh823 with start time 1731717535.669203
2024-11-16 01:38:56,837 DEBUG   SenderThread:64183 [sender.py:send_request():402] send_request: summary_record
2024-11-16 01:38:56,837 INFO    SenderThread:64183 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-11-16 01:38:56,839 DEBUG   HandlerThread:64183 [handler.py:handle_request():144] handle_request: check_version
2024-11-16 01:38:56,839 DEBUG   SenderThread:64183 [sender.py:send_request():402] send_request: check_version
2024-11-16 01:38:57,131 DEBUG   HandlerThread:64183 [handler.py:handle_request():144] handle_request: run_start
2024-11-16 01:38:57,137 DEBUG   HandlerThread:64183 [system_info.py:__init__():31] System info init
2024-11-16 01:38:57,137 DEBUG   HandlerThread:64183 [system_info.py:__init__():46] System info init done
2024-11-16 01:38:57,137 INFO    HandlerThread:64183 [system_monitor.py:start():181] Starting system monitor
2024-11-16 01:38:57,137 INFO    SystemMonitor:64183 [system_monitor.py:_start():145] Starting system asset monitoring threads
2024-11-16 01:38:57,138 INFO    HandlerThread:64183 [system_monitor.py:probe():201] Collecting system info
2024-11-16 01:38:57,138 DEBUG   HandlerThread:64183 [system_info.py:probe():195] Probing system
2024-11-16 01:38:57,138 INFO    SystemMonitor:64183 [interfaces.py:start():190] Started cpu monitoring
2024-11-16 01:38:57,138 INFO    SystemMonitor:64183 [interfaces.py:start():190] Started disk monitoring
2024-11-16 01:38:57,140 INFO    SystemMonitor:64183 [interfaces.py:start():190] Started gpuapple monitoring
2024-11-16 01:38:57,141 INFO    SystemMonitor:64183 [interfaces.py:start():190] Started memory monitoring
2024-11-16 01:38:57,143 INFO    SystemMonitor:64183 [interfaces.py:start():190] Started network monitoring
2024-11-16 01:38:57,145 DEBUG   HandlerThread:64183 [system_info.py:_probe_git():180] Probing git
2024-11-16 01:38:57,173 DEBUG   HandlerThread:64183 [system_info.py:_probe_git():188] Probing git done
2024-11-16 01:38:57,174 DEBUG   HandlerThread:64183 [system_info.py:probe():240] Probing system done
