2024-12-13 13:27:54,061 INFO    StreamThr :38320 [internal.py:wandb_internal():86] W&B internal server running at pid: 38320, started at: 2024-12-13 13:27:54.061526
2024-12-13 13:27:54,062 DEBUG   HandlerThread:38320 [handler.py:handle_request():144] handle_request: status
2024-12-13 13:27:54,063 INFO    WriterThread:38320 [datastore.py:open_for_write():85] open: /Users/aklywtx/Desktop/VLM_Bias_research/NN_pretrain/wandb/run-20241213_132753-dnoaelot/run-dnoaelot.wandb
2024-12-13 13:27:54,064 DEBUG   SenderThread:38320 [sender.py:send():375] send: header
2024-12-13 13:27:54,087 DEBUG   SenderThread:38320 [sender.py:send():375] send: run
2024-12-13 13:27:54,695 INFO    SenderThread:38320 [dir_watcher.py:__init__():219] watching files in: /Users/aklywtx/Desktop/VLM_Bias_research/NN_pretrain/wandb/run-20241213_132753-dnoaelot/files
2024-12-13 13:27:54,695 INFO    SenderThread:38320 [sender.py:_start_run_threads():1124] run started: dnoaelot with start time 1734092874.06046
2024-12-13 13:27:54,695 DEBUG   SenderThread:38320 [sender.py:send_request():402] send_request: summary_record
2024-12-13 13:27:54,696 INFO    SenderThread:38320 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-12-13 13:27:54,697 DEBUG   HandlerThread:38320 [handler.py:handle_request():144] handle_request: check_version
2024-12-13 13:27:54,697 DEBUG   SenderThread:38320 [sender.py:send_request():402] send_request: check_version
2024-12-13 13:27:54,960 DEBUG   HandlerThread:38320 [handler.py:handle_request():144] handle_request: run_start
2024-12-13 13:27:54,971 DEBUG   HandlerThread:38320 [system_info.py:__init__():31] System info init
2024-12-13 13:27:54,971 DEBUG   HandlerThread:38320 [system_info.py:__init__():46] System info init done
2024-12-13 13:27:54,971 INFO    HandlerThread:38320 [system_monitor.py:start():181] Starting system monitor
2024-12-13 13:27:54,971 INFO    SystemMonitor:38320 [system_monitor.py:_start():145] Starting system asset monitoring threads
2024-12-13 13:27:54,972 INFO    SystemMonitor:38320 [interfaces.py:start():190] Started cpu monitoring
2024-12-13 13:27:54,972 INFO    HandlerThread:38320 [system_monitor.py:probe():201] Collecting system info
2024-12-13 13:27:54,972 INFO    SystemMonitor:38320 [interfaces.py:start():190] Started disk monitoring
2024-12-13 13:27:54,972 DEBUG   HandlerThread:38320 [system_info.py:probe():195] Probing system
2024-12-13 13:27:54,973 INFO    SystemMonitor:38320 [interfaces.py:start():190] Started memory monitoring
2024-12-13 13:27:54,973 INFO    SystemMonitor:38320 [interfaces.py:start():190] Started network monitoring
2024-12-13 13:27:54,976 DEBUG   HandlerThread:38320 [system_info.py:_probe_git():180] Probing git
2024-12-13 13:27:55,006 DEBUG   HandlerThread:38320 [system_info.py:_probe_git():188] Probing git done
2024-12-13 13:27:55,006 DEBUG   HandlerThread:38320 [system_info.py:probe():240] Probing system done
2024-12-13 13:27:55,006 DEBUG   HandlerThread:38320 [system_monitor.py:probe():210] {'os': 'macOS-14.5-arm64-i386-64bit', 'python': '3.9.13', 'heartbeatAt': '2024-12-13T12:27:54.972984', 'startedAt': '2024-12-13T12:27:53.989219', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/aklywtx/Desktop/VLM_Bias_research/NN_pretrain/models/mlp_train.py', 'codePath': 'models/mlp_train.py', 'git': {'remote': 'git@github.com:aklywtx/NN_pretrain.git', 'commit': 'f82579b1c6a77dde14a500ddae843288b480b67c'}, 'email': 'aklywtx233@163.com', 'root': '/Users/aklywtx/Desktop/VLM_Bias_research/NN_pretrain', 'host': 'MACBOOK-PRO-341.local', 'username': 'aklywtx', 'executable': '/Users/aklywtx/opt/anaconda3/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'disk': {'total': 926.3517189025879, 'used': 893.2511787414551}, 'memory': {'total': 32.0}}
2024-12-13 13:27:55,006 INFO    HandlerThread:38320 [system_monitor.py:probe():211] Finished collecting system info
2024-12-13 13:27:55,006 INFO    HandlerThread:38320 [system_monitor.py:probe():214] Publishing system info
2024-12-13 13:27:55,006 DEBUG   HandlerThread:38320 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2024-12-13 13:27:55,008 DEBUG   HandlerThread:38320 [system_info.py:_save_pip():67] Saving pip packages done
2024-12-13 13:27:55,008 DEBUG   HandlerThread:38320 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2024-12-13 13:27:55,702 INFO    Thread-12 :38320 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/aklywtx/Desktop/VLM_Bias_research/NN_pretrain/wandb/run-20241213_132753-dnoaelot/files/requirements.txt
2024-12-13 13:27:55,702 INFO    Thread-12 :38320 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/aklywtx/Desktop/VLM_Bias_research/NN_pretrain/wandb/run-20241213_132753-dnoaelot/files/conda-environment.yaml
2024-12-13 13:27:55,702 INFO    Thread-12 :38320 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/aklywtx/Desktop/VLM_Bias_research/NN_pretrain/wandb/run-20241213_132753-dnoaelot/files/wandb-summary.json
2024-12-13 13:28:12,767 INFO    Thread-12 :38320 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/aklywtx/Desktop/VLM_Bias_research/NN_pretrain/wandb/run-20241213_132753-dnoaelot/files/conda-environment.yaml
2024-12-13 13:28:12,800 DEBUG   HandlerThread:38320 [system_info.py:_save_conda():86] Saving conda packages done
2024-12-13 13:28:12,800 INFO    HandlerThread:38320 [system_monitor.py:probe():216] Finished publishing system info
2024-12-13 13:28:12,811 DEBUG   HandlerThread:38320 [handler.py:handle_request():144] handle_request: status_report
2024-12-13 13:28:12,811 DEBUG   HandlerThread:38320 [handler.py:handle_request():144] handle_request: keepalive
2024-12-13 13:28:12,811 DEBUG   HandlerThread:38320 [handler.py:handle_request():144] handle_request: poll_exit
2024-12-13 13:28:12,811 DEBUG   HandlerThread:38320 [handler.py:handle_request():144] handle_request: status_report
2024-12-13 13:28:12,812 DEBUG   HandlerThread:38320 [handler.py:handle_request():144] handle_request: keepalive
2024-12-13 13:28:12,812 DEBUG   SenderThread:38320 [sender.py:send():375] send: exit
2024-12-13 13:28:12,812 DEBUG   HandlerThread:38320 [handler.py:handle_request():144] handle_request: status_report
2024-12-13 13:28:12,812 INFO    SenderThread:38320 [sender.py:send_exit():598] handling exit code: 255
2024-12-13 13:28:12,812 DEBUG   HandlerThread:38320 [handler.py:handle_request():144] handle_request: keepalive
2024-12-13 13:28:12,812 INFO    SenderThread:38320 [sender.py:send_exit():600] handling runtime: 17
2024-12-13 13:28:12,812 INFO    SenderThread:38320 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-12-13 13:28:12,813 INFO    SenderThread:38320 [sender.py:send_exit():606] send defer
2024-12-13 13:28:12,813 DEBUG   SenderThread:38320 [sender.py:send_request():402] send_request: poll_exit
2024-12-13 13:28:12,813 DEBUG   HandlerThread:38320 [handler.py:handle_request():144] handle_request: defer
2024-12-13 13:28:12,813 DEBUG   SenderThread:38320 [sender.py:send():375] send: files
2024-12-13 13:28:12,813 INFO    HandlerThread:38320 [handler.py:handle_request_defer():170] handle defer: 0
2024-12-13 13:28:12,813 INFO    SenderThread:38320 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2024-12-13 13:28:12,813 DEBUG   SenderThread:38320 [sender.py:send_request():402] send_request: defer
2024-12-13 13:28:12,813 INFO    SenderThread:38320 [sender.py:send_request_defer():622] handle sender defer: 0
2024-12-13 13:28:12,813 INFO    SenderThread:38320 [sender.py:transition_state():626] send defer: 1
2024-12-13 13:28:12,813 DEBUG   HandlerThread:38320 [handler.py:handle_request():144] handle_request: defer
2024-12-13 13:28:12,813 INFO    HandlerThread:38320 [handler.py:handle_request_defer():170] handle defer: 1
2024-12-13 13:28:12,813 DEBUG   SenderThread:38320 [sender.py:send_request():402] send_request: defer
2024-12-13 13:28:12,813 INFO    SenderThread:38320 [sender.py:send_request_defer():622] handle sender defer: 1
2024-12-13 13:28:12,813 INFO    SenderThread:38320 [sender.py:transition_state():626] send defer: 2
2024-12-13 13:28:12,813 DEBUG   HandlerThread:38320 [handler.py:handle_request():144] handle_request: defer
2024-12-13 13:28:12,813 INFO    HandlerThread:38320 [handler.py:handle_request_defer():170] handle defer: 2
